#bin	chrom	chromStart	chromEnd	name	length	cpgNum	gcNum	perCpg	perGc	obsExp
972	chr19	50804182	50805114	CpG: 79	932	79	583	17	62.6	0.87
972	chr19	50818011	50818525	CpG: 39	514	39	347	15.2	67.5	0.67
972	chr19	50826956	50827214	CpG: 28	258	28	174	21.7	67.4	1
972	chr19	50836037	50836254	CpG: 35	217	35	169	32.3	77.9	1.11
973	chr19	50908387	50908748	CpG: 26	361	26	221	14.4	61.2	0.77
973	chr19	50912746	50912993	CpG: 22	247	22	166	17.8	67.2	0.93
974	chr19	51002658	51003107	CpG: 31	449	31	294	13.8	65.5	0.66
974	chr19	51016897	51017651	CpG: 65	754	65	496	17.2	65.8	0.83
974	chr19	51018748	51019547	CpG: 69	799	69	552	17.3	69.1	0.72
974	chr19	51031962	51032219	CpG: 25	257	25	182	19.5	70.8	0.78
974	chr19	51098565	51099184	CpG: 72	619	72	397	23.3	64.1	1.14
974	chr19	51103950	51104583	CpG: 88	633	88	471	27.8	74.4	1.01
974	chr19	51108166	51108919	CpG: 54	753	54	448	14.3	59.5	0.81
975	chr19	51181457	51181992	CpG: 49	535	49	378	18.3	70.7	0.74
976	chr19	51271174	51271440	CpG: 23	266	23	165	17.3	62	0.9
976	chr19	51311484	51312204	CpG: 64	720	64	473	17.8	65.7	0.83
976	chr19	51326810	51327891	CpG: 86	1081	86	732	15.9	67.7	0.71
976	chr19	51338874	51339099	CpG: 24	225	24	169	21.3	75.1	0.77
976	chr19	51339821	51340672	CpG: 105	851	105	635	24.7	74.6	0.89
976	chr19	51366146	51368333	CpG: 151	2187	151	1411	13.8	64.5	0.67
977	chr19	51394369	51394624	CpG: 26	255	26	156	20.4	61.2	1.09
977	chr19	51421745	51422159	CpG: 31	414	31	293	15	70.8	0.63
977	chr19	51464055	51464381	CpG: 25	326	25	203	15.3	62.3	0.84
978	chr19	51571058	51571283	CpG: 20	225	20	120	17.8	53.3	1.25
978	chr19	51593999	51594747	CpG: 61	748	61	461	16.3	61.6	0.86
978	chr19	51598548	51598771	CpG: 20	223	20	156	17.9	70	0.73
978	chr19	51601165	51601745	CpG: 72	580	72	399	24.8	68.8	1.07
979	chr19	51689332	51689583	CpG: 35	251	35	199	27.9	79.3	1.01
979	chr19	51702991	51703473	CpG: 34	482	34	303	14.1	62.9	0.73
979	chr19	51703879	51704478	CpG: 62	599	62	417	20.7	69.6	0.87
979	chr19	51713406	51714136	CpG: 68	730	68	505	18.6	69.2	0.78
979	chr19	51719170	51719955	CpG: 82	785	82	530	20.9	67.5	0.92
980	chr19	51887588	51888115	CpG: 47	527	47	321	17.8	60.9	0.99
981	chr19	51949063	51949290	CpG: 23	227	23	141	20.3	62.1	1.09
981	chr19	52007975	52008329	CpG: 30	354	30	215	16.9	60.7	0.94
981	chr19	52028070	52028471	CpG: 42	401	42	249	20.9	62.1	1.12
982	chr19	52048578	52048961	CpG: 36	383	36	244	18.8	63.7	1
982	chr19	52095227	52095985	CpG: 57	758	57	464	15	61.2	0.86
982	chr19	52139360	52140155	CpG: 58	795	58	494	14.6	62.1	0.82
983	chr19	52171074	52171602	CpG: 38	528	38	312	14.4	59.1	0.86
983	chr19	52189567	52190428	CpG: 83	861	83	561	19.3	65.2	0.91
983	chr19	52269565	52270004	CpG: 47	439	47	281	21.4	64	1.05
983	chr19	52297146	52297618	CpG: 43	472	43	290	18.2	61.4	0.99
984	chr19	52336225	52336684	CpG: 46	459	46	285	20	62.1	1.07
984	chr19	52369831	52370319	CpG: 40	488	40	296	16.4	60.7	0.9
984	chr19	52397702	52397905	CpG: 24	203	24	136	23.6	67	1.05
984	chr19	52398053	52398274	CpG: 15	221	15	124	13.6	56.1	0.93
985	chr19	52451208	52451592	CpG: 47	384	47	274	24.5	71.4	0.96
985	chr19	52453403	52453992	CpG: 47	589	47	351	16	59.6	0.92
985	chr19	52492687	52493342	CpG: 48	655	48	409	14.7	62.4	0.77
985	chr19	52527643	52528106	CpG: 37	463	37	278	16	60	0.89
985	chr19	52535824	52536667	CpG: 59	843	59	503	14	59.7	0.8
986	chr19	52570055	52570786	CpG: 55	731	55	438	15	59.9	0.86
986	chr19	52585073	52585407	CpG: 26	334	26	217	15.6	65	0.77
986	chr19	52601293	52601896	CpG: 44	603	44	363	14.6	60.2	0.82
986	chr19	52637922	52638560	CpG: 46	638	46	390	14.4	61.1	0.79
986	chr19	52689886	52690692	CpG: 59	806	59	470	14.6	58.3	0.89
987	chr19	52725720	52725942	CpG: 20	222	20	150	18	67.6	0.79
987	chr19	52734339	52735246	CpG: 69	907	69	575	15.2	63.4	0.77
987	chr19	52786335	52786959	CpG: 46	624	46	389	14.7	62.3	0.77
988	chr19	52856948	52857207	CpG: 20	259	20	175	15.4	67.6	0.69
988	chr19	52857571	52857814	CpG: 29	243	29	171	23.9	70.4	0.97
988	chr19	52897207	52897952	CpG: 56	745	56	471	15	63.2	0.78
988	chr19	52922825	52923136	CpG: 23	311	23	206	14.8	66.2	0.73
988	chr19	52923368	52923613	CpG: 25	245	25	170	20.4	69.4	0.87
988	chr19	52942091	52942680	CpG: 46	589	46	359	15.6	61	0.87
989	chr19	52962477	52963070	CpG: 44	593	44	352	14.8	59.4	0.85
989	chr19	52993479	52993775	CpG: 24	296	24	157	16.2	53	1.16
989	chr19	53037482	53037980	CpG: 41	498	41	286	16.5	57.4	1.03
989	chr19	53057962	53058559	CpG: 57	597	57	398	19.1	66.7	0.92
990	chr19	53102806	53103845	CpG: 88	1039	88	699	16.9	67.3	0.81
990	chr19	53132372	53132977	CpG: 45	605	45	392	14.9	64.8	0.74
990	chr19	53158177	53158595	CpG: 37	418	37	292	17.7	69.9	0.78
990	chr19	53158936	53159247	CpG: 33	311	33	205	21.2	65.9	0.98
990	chr19	53192776	53193397	CpG: 45	621	45	383	14.5	61.7	0.79
990	chr19	53196857	53197182	CpG: 30	325	30	234	18.5	72	0.8
991	chr19	53254566	53255313	CpG: 68	747	68	461	18.2	61.7	0.99
991	chr19	53291158	53291479	CpG: 30	321	30	217	18.7	67.6	0.83
991	chr19	53308367	53308758	CpG: 31	391	31	251	15.9	64.2	0.77
991	chr19	53329118	53329325	CpG: 17	207	17	141	16.4	68.1	0.71
991	chr19	53333542	53334242	CpG: 56	700	56	430	16	61.4	0.88
992	chr19	53365557	53366232	CpG: 52	675	52	427	15.4	63.3	0.82
992	chr19	53395015	53395666	CpG: 51	651	51	407	15.7	62.5	0.82
992	chr19	53431836	53432038	CpG: 20	202	20	112	19.8	55.4	1.29
992	chr19	53432301	53432570	CpG: 20	269	20	181	14.9	67.3	0.68
992	chr19	53467548	53468178	CpG: 50	630	50	394	15.9	62.5	0.83
993	chr19	53520614	53521306	CpG: 45	692	45	409	13	59.1	0.75
993	chr19	53521391	53521669	CpG: 20	278	20	172	14.4	61.9	0.77
993	chr19	53537558	53538603	CpG: 100	1045	100	709	19.1	67.8	0.85
993	chr19	53554160	53555000	CpG: 83	840	83	568	19.8	67.6	0.9
994	chr19	53647822	53648987	CpG: 86	1165	86	762	14.8	65.4	0.69
995	chr19	53768486	53768705	CpG: 23	219	23	157	21	71.7	0.82
995	chr19	53866133	53866555	CpG: 42	422	42	304	19.9	72	0.79
995	chr19	53868600	53869736	CpG: 92	1136	92	753	16.2	66.3	0.74
996	chr19	53873918	53874187	CpG: 27	269	27	177	20.1	65.8	0.94
996	chr19	53879410	53879697	CpG: 35	287	35	212	24.4	73.9	0.91
996	chr19	53882061	53882350	CpG: 31	289	31	215	21.5	74.4	0.78
996	chr19	53898450	53899218	CpG: 55	768	55	507	14.3	66	0.72
996	chr19	53906712	53906946	CpG: 24	234	24	158	20.5	67.5	0.96
996	chr19	53908122	53908714	CpG: 48	592	48	413	16.2	69.8	0.67
996	chr19	53909456	53909833	CpG: 40	377	40	277	21.2	73.5	0.84
996	chr19	53941977	53942491	CpG: 45	514	45	332	17.5	64.6	0.87
996	chr19	53962924	53963471	CpG: 61	547	61	411	22.3	75.1	0.82
996	chr19	53978158	53978701	CpG: 47	543	47	341	17.3	62.8	0.88
996	chr19	53979767	53980318	CpG: 46	551	46	339	16.7	61.5	0.88
996	chr19	53982049	53982954	CpG: 94	905	94	493	20.8	54.5	1.41
996	chr19	53991354	53991876	CpG: 43	522	43	315	16.5	60.3	0.91
996	chr19	53992802	53993358	CpG: 50	556	50	372	18	66.9	0.8
997	chr19	54011840	54012088	CpG: 19	248	19	175	15.3	70.6	0.62
997	chr19	54095895	54096198	CpG: 42	303	42	225	27.7	74.3	1.01
997	chr19	54102677	54103282	CpG: 54	605	54	405	17.9	66.9	0.8
997	chr19	54115272	54115787	CpG: 45	515	45	302	17.5	58.6	1.03
998	chr19	54137355	54138609	CpG: 139	1254	139	887	22.2	70.7	0.89
998	chr19	54159365	54160172	CpG: 72	807	72	497	17.8	61.6	0.95
998	chr19	54162185	54162644	CpG: 35	459	35	288	15.3	62.7	0.8
998	chr19	54180759	54181159	CpG: 37	400	37	271	18.5	67.8	0.85
998	chr19	54189178	54191646	CpG: 247	2468	247	1639	20	66.4	0.93
998	chr19	54200716	54201336	CpG: 53	620	53	369	17.1	59.5	0.98
998	chr19	54207238	54207507	CpG: 21	269	21	175	15.6	65.1	0.74
1000	chr19	54415229	54415654	CpG: 54	425	54	339	25.4	79.8	0.85
1000	chr19	54416728	54417051	CpG: 35	323	35	242	21.7	74.9	0.79
1000	chr19	54449013	54449804	CpG: 93	791	93	553	23.5	69.9	0.97
1000	chr19	54456052	54456769	CpG: 52	717	52	485	14.5	67.6	0.64
1000	chr19	54461245	54461558	CpG: 26	313	26	226	16.6	72.2	0.66
1000	chr19	54462992	54465635	CpG: 236	2643	236	1681	17.9	63.6	0.88
1000	chr19	54471167	54471676	CpG: 51	509	51	369	20	72.5	0.78
1001	chr19	54527024	54527284	CpG: 25	260	25	160	19.2	61.5	1.1
1004	chr19	54939454	54939760	CpG: 28	306	28	213	18.3	69.6	0.76
1004	chr19	54982538	54982751	CpG: 15	213	15	137	14.1	64.3	0.7
1004	chr19	54982861	54983167	CpG: 30	306	30	214	19.6	69.9	0.8
1004	chr19	55032849	55033554	CpG: 85	705	85	389	24.1	55.2	1.76
1005	chr19	55062770	55063366	CpG: 69	596	69	432	23.2	72.5	0.9
1005	chr19	55080065	55080276	CpG: 23	211	23	141	21.8	66.8	0.98
1005	chr19	55080537	55082612	CpG: 160	2075	160	1305	15.4	62.9	0.78
1005	chr19	55083416	55083718	CpG: 27	302	27	212	17.9	70.2	0.73
1005	chr19	55086609	55087519	CpG: 83	910	83	623	18.2	68.5	0.78
1005	chr19	55096687	55097680	CpG: 90	993	90	644	18.1	64.9	1.32
1005	chr19	55117120	55117737	CpG: 99	617	99	498	32.1	80.7	0.99
1005	chr19	55146264	55147030	CpG: 58	766	58	531	15.1	69.3	0.64
1005	chr19	55156164	55157097	CpG: 60	933	60	601	12.9	64.4	0.65
1005	chr19	55160655	55161844	CpG: 96	1189	96	694	16.1	58.4	0.95
1005	chr19	55162092	55162295	CpG: 23	203	23	149	22.7	73.4	0.84
1005	chr19	55166152	55166399	CpG: 22	247	22	169	17.8	68.4	0.76
1005	chr19	55173508	55173949	CpG: 41	441	41	291	18.6	66	0.86
1005	chr19	55178814	55180255	CpG: 109	1441	109	976	15.1	67.7	0.67
1006	chr19	55216977	55217261	CpG: 20	284	20	185	14.1	65.1	0.66
1006	chr19	55257901	55259507	CpG: 161	1606	161	1074	20	66.9	0.9
1006	chr19	55279480	55279737	CpG: 20	257	20	173	15.6	67.3	0.71
1006	chr19	55279906	55280450	CpG: 39	544	39	311	14.3	57.2	0.98
1006	chr19	55284102	55284452	CpG: 36	350	36	290	20.6	82.9	0.6
1006	chr19	55286949	55287283	CpG: 23	334	23	215	13.8	64.4	0.67
1006	chr19	55302699	55302910	CpG: 17	211	17	143	16.1	67.8	0.7
1006	chr19	55304572	55304909	CpG: 31	337	31	255	18.4	75.7	0.66
1007	chr19	55312947	55313232	CpG: 27	285	27	193	18.9	67.7	0.83
1007	chr19	55339127	55339893	CpG: 64	766	64	471	16.7	61.5	0.91
1007	chr19	55346232	55346687	CpG: 31	455	31	300	13.6	65.9	0.63
1007	chr19	55347109	55347460	CpG: 25	351	25	215	14.2	61.3	0.76
1007	chr19	55352762	55353011	CpG: 18	249	18	158	14.5	63.5	0.83
1007	chr19	55353648	55354962	CpG: 111	1314	111	872	16.9	66.4	0.78
1007	chr19	55359024	55359233	CpG: 16	209	16	132	15.3	63.2	0.78
1007	chr19	55362268	55362625	CpG: 25	357	25	250	14	70	0.62
1007	chr19	55369209	55370223	CpG: 78	1014	78	619	15.4	61	0.84
1007	chr19	55377637	55378108	CpG: 38	471	38	324	16.1	68.8	0.68
1007	chr19	55383943	55386796	CpG: 217	2853	217	1715	15.2	60.1	0.84
1007	chr19	55401442	55401730	CpG: 27	288	27	201	18.8	69.8	0.78
1007	chr19	55407331	55408448	CpG: 125	1117	125	782	22.4	70	0.91
1007	chr19	55433083	55433801	CpG: 80	718	80	550	22.3	76.6	0.77
1007	chr19	55440433	55440736	CpG: 28	303	28	217	18.5	71.6	0.75
1007	chr19	55442004	55443301	CpG: 140	1297	140	948	21.6	73.1	0.82
1008	chr19	55451266	55452880	CpG: 135	1614	135	1052	16.7	65.2	0.79
1008	chr19	55461330	55462075	CpG: 60	745	60	466	16.1	62.6	0.82
1008	chr19	55476177	55476804	CpG: 64	627	64	423	20.4	67.5	0.9
1008	chr19	55481210	55485549	CpG: 325	4339	325	2816	15	64.9	0.71
1008	chr19	55486409	55486776	CpG: 35	367	35	274	19.1	74.7	0.68
1008	chr19	55489355	55489659	CpG: 29	304	29	229	19.1	75.3	0.69
1008	chr19	55490773	55491088	CpG: 28	315	28	227	17.8	72.1	0.71
1008	chr19	55493605	55494004	CpG: 42	399	42	293	21.1	73.4	0.82
1008	chr19	55503444	55503966	CpG: 51	522	51	353	19.5	67.6	0.91
1008	chr19	55516979	55517457	CpG: 47	478	47	339	19.7	70.9	0.8
1008	chr19	55529821	55530313	CpG: 57	492	57	368	23.2	74.8	0.85
1008	chr19	55531087	55531318	CpG: 21	231	21	154	18.2	66.7	0.84
1008	chr19	55536036	55536301	CpG: 20	265	20	175	15.1	66	0.72
1008	chr19	55549903	55550150	CpG: 21	247	21	172	17	69.6	0.7
1009	chr19	55577908	55579493	CpG: 157	1585	157	1110	19.8	70	0.81
1009	chr19	55587020	55587566	CpG: 39	546	39	339	14.3	62.1	0.74
1009	chr19	55592362	55593605	CpG: 142	1243	142	926	22.8	74.5	0.82
1009	chr19	55599335	55600697	CpG: 106	1362	106	789	15.6	57.9	0.93
1009	chr19	55602461	55602866	CpG: 39	405	39	285	19.3	70.4	0.79
1009	chr19	55605348	55605816	CpG: 52	468	52	287	22.2	61.3	1.18
1009	chr19	55613539	55616801	CpG: 295	3262	295	2111	18.1	64.7	0.87
1009	chr19	55621673	55622500	CpG: 69	827	69	517	16.7	62.5	0.86
1009	chr19	55624407	55624641	CpG: 20	234	20	164	17.1	70.1	0.72
1009	chr19	55640166	55644105	CpG: 267	3939	267	2336	13.6	59.3	0.78
1009	chr19	55644946	55645177	CpG: 20	231	20	157	17.3	68	0.75
1009	chr19	55647891	55648571	CpG: 82	680	82	503	24.1	74	0.88
1009	chr19	55652296	55655891	CpG: 290	3595	290	1984	16.1	55.2	1.06
1009	chr19	55665269	55665552	CpG: 18	283	18	167	12.7	59	0.73
1009	chr19	55674742	55675518	CpG: 91	776	91	540	23.5	69.6	0.97
1009	chr19	55685300	55685753	CpG: 49	453	49	312	21.6	68.9	0.91
1009	chr19	55703863	55704210	CpG: 34	347	34	232	19.6	66.9	0.91
1011	chr19	55849816	55851740	CpG: 197	1924	197	1101	20.5	57.2	1.38
1011	chr19	55858049	55858303	CpG: 19	254	19	146	15	57.5	0.91
1012	chr19	56086672	56088927	CpG: 178	2255	178	1427	15.8	63.3	0.79
1012	chr19	56097422	56097734	CpG: 25	312	25	183	16	58.7	0.93
1013	chr19	56100930	56101374	CpG: 33	444	33	287	14.9	64.6	0.72
1013	chr19	56103719	56104586	CpG: 130	867	130	643	30	74.2	1.15
1013	chr19	56120402	56121707	CpG: 158	1305	158	997	24.2	76.4	0.86
1013	chr19	56140822	56141315	CpG: 41	493	41	310	16.6	62.9	0.85
1013	chr19	56146839	56147184	CpG: 37	345	37	259	21.4	75.1	0.77
1013	chr19	56159707	56160250	CpG: 64	543	64	407	23.6	75	0.85
1013	chr19	56197686	56197904	CpG: 21	218	21	136	19.3	62.4	1.01
1013	chr19	56217219	56218006	CpG: 84	787	84	551	21.3	70	0.87
1013	chr19	56228155	56228423	CpG: 22	268	22	153	16.4	57.1	1.05
1014	chr19	56314398	56315417	CpG: 74	1019	74	598	14.5	58.7	0.85
1014	chr19	56339288	56339852	CpG: 35	564	35	283	12.4	50.2	1.09
1015	chr19	56368048	56368626	CpG: 57	578	57	377	19.7	65.2	0.93
1015	chr19	56393267	56393986	CpG: 69	719	69	454	19.2	63.1	0.97
1015	chr19	56403987	56404487	CpG: 48	500	48	322	19.2	64.4	0.94
1015	chr19	56476944	56478372	CpG: 148	1428	148	962	20.7	67.4	0.92
1016	chr19	56507374	56508137	CpG: 77	763	77	502	20.2	65.8	0.93
1016	chr19	56538306	56539277	CpG: 79	971	79	552	16.3	56.8	1.01
1016	chr19	56566996	56567932	CpG: 75	936	75	588	16	62.8	0.81
1016	chr19	56595207	56595528	CpG: 41	321	41	247	25.5	76.9	0.92
1016	chr19	56621790	56622816	CpG: 96	1026	96	668	18.7	65.1	0.89
1017	chr19	56638055	56638263	CpG: 14	208	14	123	13.5	59.1	0.78
1017	chr19	56642829	56643647	CpG: 69	818	69	531	16.9	64.9	0.81
1017	chr19	56663693	56665039	CpG: 137	1346	137	907	20.4	67.4	0.91
1017	chr19	56671519	56672007	CpG: 46	488	46	330	18.9	67.6	0.83
1018	chr19	56765246	56765574	CpG: 31	328	31	198	18.9	60.4	1.13
1018	chr19	56795314	56795664	CpG: 38	350	38	248	21.7	70.9	0.87
1018	chr19	56838629	56839102	CpG: 36	473	36	311	15.2	65.8	0.74
1018	chr19	56839915	56840916	CpG: 83	1001	83	699	16.6	69.8	0.69
1018	chr19	56864474	56865054	CpG: 50	580	50	371	17.2	64	0.84
1020	chr19	57099320	57099569	CpG: 27	249	27	141	21.7	56.6	1.38
1020	chr19	57106233	57107080	CpG: 86	847	86	627	20.3	74	0.74
1020	chr19	57118971	57119265	CpG: 32	294	32	207	21.8	70.4	0.89
1021	chr19	57171850	57172482	CpG: 96	632	96	509	30.4	80.5	1.05
1021	chr19	57191328	57192057	CpG: 73	729	73	494	20	67.8	0.88
1021	chr19	57230587	57231089	CpG: 40	502	40	314	15.9	62.5	0.82
1021	chr19	57240520	57240918	CpG: 43	398	43	278	21.6	69.8	0.9
1022	chr19	57280094	57280855	CpG: 74	761	74	495	19.4	65	0.92
1022	chr19	57317571	57317786	CpG: 26	215	26	163	24.2	75.8	0.84
1022	chr19	57320231	57320882	CpG: 62	651	62	434	19	66.7	0.86
1022	chr19	57351073	57351868	CpG: 58	795	58	479	14.6	60.3	0.81
1022	chr19	57363389	57363742	CpG: 31	353	31	223	17.6	63.2	0.88
1022	chr19	57389723	57390149	CpG: 38	426	38	264	17.8	62	0.93
1023	chr19	57411072	57411698	CpG: 50	626	50	407	16	65	0.77
1023	chr19	57435126	57435823	CpG: 53	697	53	446	15.2	64	0.75
1023	chr19	57487657	57488245	CpG: 61	588	61	395	20.7	67.2	0.92
1023	chr19	57499756	57500375	CpG: 66	619	66	419	21.3	67.7	0.94
1023	chr19	57527204	57527840	CpG: 64	636	64	425	20.1	66.8	0.91
1024	chr19	57559185	57559905	CpG: 71	720	71	471	19.7	65.4	0.93
1024	chr19	57578433	57579156	CpG: 67	723	67	470	18.5	65	0.88
1024	chr19	57583371	57584396	CpG: 88	1025	88	675	17.2	65.9	0.79
1024	chr19	57599861	57600402	CpG: 53	541	53	373	19.6	68.9	0.83
1024	chr19	57614162	57614534	CpG: 46	372	46	263	24.7	70.7	1
1024	chr19	57632971	57633631	CpG: 57	660	57	436	17.3	66.1	0.79
1024	chr19	57664255	57664736	CpG: 54	481	54	341	22.5	70.9	0.93
1025	chr19	57681900	57682270	CpG: 41	370	41	245	22.2	66.2	1.01
1025	chr19	57708821	57709149	CpG: 31	328	31	223	18.9	68	0.82
1025	chr19	57727217	57727660	CpG: 42	443	42	294	19	66.4	0.88
1025	chr19	57746720	57747251	CpG: 43	531	43	320	16.2	60.3	0.89
1025	chr19	57769558	57770118	CpG: 51	560	51	377	18.2	67.3	0.8
1025	chr19	57786104	57786750	CpG: 62	646	62	415	19.2	64.2	0.93
1026	chr19	57814487	57814962	CpG: 41	475	41	297	17.3	62.5	0.89
1026	chr19	57819636	57820066	CpG: 34	430	34	267	15.8	62.1	0.83
1026	chr19	57849771	57850192	CpG: 34	421	34	268	16.2	63.7	0.8
1026	chr19	57888577	57888908	CpG: 29	331	29	217	17.5	65.6	0.82
1026	chr19	57916253	57916686	CpG: 38	433	38	276	17.6	63.7	0.87
1027	chr19	57934968	57935432	CpG: 42	464	42	290	18.1	62.5	0.94
1027	chr19	57947318	57947851	CpG: 52	533	52	361	19.5	67.7	0.85
1027	chr19	58002087	58003130	CpG: 110	1043	110	703	21.1	67.4	0.93
1027	chr19	58009386	58009856	CpG: 41	470	41	309	17.4	65.7	0.81
1027	chr19	58033747	58034529	CpG: 102	782	102	557	26.1	71.2	1.03
1027	chr19	58037937	58038344	CpG: 32	407	32	290	15.7	71.3	0.62
1027	chr19	58042986	58043219	CpG: 24	233	24	162	20.6	69.5	0.88
1027	chr19	58044430	58045246	CpG: 72	816	72	547	17.6	67	0.79
1027	chr19	58059025	58060411	CpG: 116	1386	116	913	16.7	65.9	0.78
1028	chr19	58084449	58085560	CpG: 97	1111	97	793	17.5	71.4	0.69
1028	chr19	58097971	58098621	CpG: 61	650	61	436	18.8	67.1	0.84
1028	chr19	58117942	58118874	CpG: 89	932	89	580	19.1	62.2	0.99
1028	chr19	58150370	58150920	CpG: 62	550	62	386	22.5	70.2	0.92
1028	chr19	58154656	58155466	CpG: 79	810	79	571	19.5	70.5	0.79
1028	chr19	58183134	58183740	CpG: 73	606	73	433	24.1	71.5	0.95
1029	chr19	58203853	58204666	CpG: 65	813	65	503	16	61.9	0.86
1029	chr19	58216911	58217363	CpG: 45	452	45	285	19.9	63.1	1.02
1029	chr19	58228577	58229188	CpG: 62	611	62	421	20.3	68.9	0.86
1029	chr19	58278548	58279606	CpG: 94	1058	94	693	17.8	65.5	0.83
1029	chr19	58305161	58305652	CpG: 44	491	44	274	17.9	55.8	1.16
1030	chr19	58347087	58347617	CpG: 51	530	51	373	19.2	70.4	0.78
1030	chr19	58349975	58351040	CpG: 99	1065	99	716	18.6	67.2	0.82
1030	chr19	58356031	58357502	CpG: 168	1471	168	1040	22.8	70.7	0.91
1030	chr19	58361898	58363168	CpG: 115	1270	115	817	18.1	64.3	0.88
1030	chr19	58367019	58369228	CpG: 223	2209	223	1500	20.2	67.9	0.88
1030	chr19	58380467	58381274	CpG: 89	807	89	558	22.1	69.1	0.93
1030	chr19	58386354	58387511	CpG: 104	1157	104	746	18	64.5	0.87
1030	chr19	58396086	58397055	CpG: 126	969	126	716	26	73.9	0.97
1030	chr19	58400893	58401767	CpG: 81	874	81	579	18.5	66.2	0.84
1030	chr19	58408181	58409162	CpG: 110	981	110	625	22.4	63.7	1.11
1030	chr19	58439847	58440883	CpG: 81	1036	81	640	15.6	61.8	0.82
1030	chr19	58451373	58452069	CpG: 78	696	78	494	22.4	71	0.89
1030	chr19	58455564	58456422	CpG: 84	858	84	574	19.6	66.9	0.88
1031	chr19	58466842	58467591	CpG: 90	749	90	541	24	72.2	0.92
1031	chr19	58470962	58472145	CpG: 109	1183	109	794	18.4	67.1	0.82
1031	chr19	58475486	58476682	CpG: 97	1196	97	775	16.2	64.8	0.77
1031	chr19	58480370	58480767	CpG: 30	397	30	261	15.1	65.7	0.7
1031	chr19	58499117	58499644	CpG: 54	527	54	348	20.5	66	0.97
1031	chr19	58513941	58514338	CpG: 52	397	52	285	26.2	71.8	1.04
1031	chr19	58516688	58516921	CpG: 16	233	16	150	13.7	64.4	0.66
1031	chr19	58516985	58517572	CpG: 59	587	59	398	20.1	67.8	0.88
1031	chr19	58519290	58520059	CpG: 85	769	85	529	22.1	68.8	0.97
1031	chr19	58538411	58538937	CpG: 48	526	48	373	18.3	70.9	0.73
1031	chr19	58544009	58545115	CpG: 153	1106	153	821	27.7	74.2	1.01
1031	chr19	58554784	58555295	CpG: 58	511	58	339	22.7	66.3	1.03
1031	chr19	58558566	58559733	CpG: 115	1167	115	769	19.7	65.9	0.91
1031	chr19	58562046	58563388	CpG: 147	1342	147	933	21.9	69.5	0.91
1031	chr19	58572834	58573692	CpG: 80	858	80	520	18.6	60.6	1.04
1031	chr19	58575330	58575932	CpG: 60	602	60	411	19.9	68.3	0.86
1031	chr19	58581324	58581906	CpG: 47	582	47	368	16.2	63.2	0.82
16	chr20	63962440	63963613	CpG: 85	1173	85	809	14.5	69	0.61
75	chr20	2751593	2752984	CpG: 144	1391	144	1022	20.7	73.5	0.77
76	chr20	3407318	3408254	CpG: 86	936	86	534	18.4	57.1	1.13
107	chr20	36305883	36307292	CpG: 131	1409	131	930	18.6	66	0.86
133	chr20	63174902	63179515	CpG: 398	4613	398	2980	17.3	64.6	0.83
133	chr20	63829913	63832738	CpG: 355	2825	355	1958	25.1	69.3	1.05
587	chr20	279148	279507	CpG: 39	359	39	260	21.7	72.4	0.83
587	chr20	290414	290796	CpG: 33	382	33	217	17.3	56.8	1.09
587	chr20	297190	298511	CpG: 152	1321	152	877	23	66.4	1.07
587	chr20	324242	327679	CpG: 286	3437	286	2093	16.6	60.9	0.9
587	chr20	346732	348333	CpG: 125	1601	125	1114	15.6	69.6	0.65
587	chr20	380762	382161	CpG: 129	1399	129	914	18.4	65.3	0.89
588	chr20	396272	396521	CpG: 21	249	21	169	16.9	67.9	0.74
588	chr20	408074	408698	CpG: 67	624	67	454	21.5	72.8	0.81
588	chr20	419600	419825	CpG: 23	225	23	162	20.4	72	0.79
588	chr20	461886	462721	CpG: 97	835	97	585	23.2	70.1	0.95
589	chr20	543560	543859	CpG: 30	299	30	212	20.1	70.9	0.8
589	chr20	609578	610578	CpG: 131	1000	131	704	26.2	70.4	1.06
589	chr20	642444	642754	CpG: 43	310	43	243	27.7	78.4	0.95
589	chr20	652897	653462	CpG: 70	565	70	381	24.8	67.4	1.11
590	chr20	662028	662251	CpG: 21	223	21	161	18.8	72.2	0.75
590	chr20	663331	664589	CpG: 144	1258	144	847	22.9	67.3	1.06
590	chr20	675236	675960	CpG: 57	724	57	431	15.7	59.5	0.89
590	chr20	709931	710455	CpG: 56	524	56	315	21.4	60.1	1.21
590	chr20	727957	728646	CpG: 73	689	73	455	21.2	66	0.97
590	chr20	760989	761414	CpG: 41	425	41	292	19.3	68.7	0.83
591	chr20	833477	834112	CpG: 63	635	63	427	19.8	67.2	0.89
591	chr20	841031	841857	CpG: 71	826	71	588	17.2	71.2	0.69
591	chr20	842210	842417	CpG: 20	207	20	151	19.3	72.9	0.73
591	chr20	844624	845633	CpG: 80	1009	80	637	15.9	63.1	0.8
591	chr20	885185	885421	CpG: 25	236	25	168	21.2	71.2	0.84
592	chr20	1002009	1002609	CpG: 85	600	85	467	28.3	77.8	0.94
593	chr20	1118435	1118918	CpG: 53	483	53	326	21.9	67.5	0.97
594	chr20	1180981	1181277	CpG: 24	296	24	186	16.2	62.8	0.82
594	chr20	1184561	1185958	CpG: 149	1397	149	925	21.3	66.2	0.97
594	chr20	1225466	1226779	CpG: 103	1313	103	785	15.7	59.8	0.92
